Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
SPROHSA13784	SPROHSA13784	SPROHSA13784		95	false	false		SPROHSA13784		17.89	0.9974	0.9990	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA232918, SPROHSA277321, SPROHSA325854
SPROHSA154284	SPROHSA154284	SPROHSA154284		41	false	false		SPROHSA154284		34.15	0.9973	0.9989	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA154285, SPROHSA355135, SPROHSA60852, SPROHSA74071, SPROHSA74072
SPROHSA151655	SPROHSA151655	SPROHSA151655		71	false	false		SPROHSA151655		12.68	0.9972	0.9805	0.00144822592324	1	0	1	2	0	2	     0	     0	     0			SPROHSA170418, SPROHSA334839
SPROHSA164396	SPROHSA164396	SPROHSA164396		92	false	false		SPROHSA164396		14.13	0.9972	0.9989	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA277385
SPROHSA277826	SPROHSA277826	SPROHSA277826		97	false	false		SPROHSA277826		9.28	0.9971	0.9772	0.00288184438040	1	0	0	1	0	0	     0	     0	     0			SPROHSA329335, SPROHSA329338, SPROHSA34834, SPROHSA377300, SPROHSA377301
SPROHSA107342	SPROHSA107342	SPROHSA107342		29	false	false		SPROHSA107342		41.38	0.9970	0.9988	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA164857, SPROHSA231210, SPROHSA232264, SPROHSA369764, SPROHSA6893, SPROHSA878
SPROHSA119261	SPROHSA119261	SPROHSA119261		97	false	false		SPROHSA119261		10.31	0.9970	0.9988	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA237866, SPROHSA261636, SPROHSA264331, SPROHSA290840, SPROHSA292408, SPROHSA311289, SPROHSA343588, SPROHSA39675, SPROHSA60616, SPROHSA74485
SPROHSA13008	SPROHSA13008	SPROHSA13008		53	false	false		SPROHSA13008		22.64	0.9969	0.9988	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA163216, SPROHSA25258, SPROHSA62796
SPROHSA137946	SPROHSA137946	SPROHSA137946		67	false	false		SPROHSA137946		14.93	0.9969	0.9988	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA137957, SPROHSA139990, SPROHSA227433, SPROHSA242730, SPROHSA5504, SPROHSA99839
SPROHSA15638	SPROHSA15638	SPROHSA15638		95	false	false		SPROHSA15638		17.89	0.9969	0.9750	0.00288184438040	2	0	1	3	0	1	     0	     0	     0			
SPROHSA156680	SPROHSA156680	SPROHSA156680		23	false	false		SPROHSA156680		52.17	0.9969	0.9988	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA8349
SPROHSA146968	SPROHSA146968	SPROHSA146968		88	false	false		SPROHSA146968		15.91	0.9968	0.9987	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA89265
SPROHSA135674	SPROHSA135674	SPROHSA135674		39	false	false		SPROHSA135674		35.90	0.9967	0.9987	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA137791, SPROHSA185725, SPROHSA243217, SPROHSA327565
SPROHSA12089	SPROHSA12089	SPROHSA12089		78	false	false		SPROHSA12089		14.10	0.9966	0.9987	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA152373, SPROHSA310004
SPROHSA194119	SPROHSA194119	SPROHSA194119		53	false	false		SPROHSA194119		22.64	0.9966	0.9987	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA194653, SPROHSA197310, SPROHSA204819
SPROHSA136894	SPROHSA136894	SPROHSA136894		55	false	false		SPROHSA136894		25.45	0.9963	0.9985	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA176507, SPROHSA232830
SPROHSA71242	SPROHSA71242	SPROHSA71242		86	false	false		SPROHSA71242		12.79	0.9963	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA10897	SPROHSA10897	SPROHSA10897		25	false	false		SPROHSA10897		60.00	0.9960	0.9685	0.00288184438040	2	0	1	2	0	1	     0	     0	     0			
SPROHSA15961	SPROHSA15961	SPROHSA15961		85	false	false		SPROHSA15961		15.29	0.9960	0.9984	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA23579, SPROHSA284821, SPROHSA3808
SPROHSA104367	SPROHSA104367	SPROHSA104367		86	false	false		SPROHSA104367		15.12	0.9958	0.9984	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA104368, SPROHSA116706, SPROHSA134853, SPROHSA206894, SPROHSA326551, SPROHSA326552, SPROHSA80522, SPROHSA80523, SPROHSA86678, SPROHSA86679, SPROHSA86680
SPROHSA157060	SPROHSA157060	SPROHSA157060		17	false	false		SPROHSA157060		64.71	0.9958	0.9983	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA1960, SPROHSA369216
SPROHSA32072	SPROHSA32072	SPROHSA32072		76	false	false		SPROHSA32072		14.47	0.9958	0.9983	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	11M(15.9949)		SPROHSA58357, SPROHSA58358
SPROHSA38938	SPROHSA38938	SPROHSA38938		90	false	false		SPROHSA38938		12.22	0.9958	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA384626	SPROHSA384626	SPROHSA384626		94	false	false		SPROHSA384626		10.64	0.9957	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA16053	SPROHSA16053	SPROHSA16053		34	false	false		SPROHSA16053		29.41	0.9955	0.9982	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA341802, SPROHSA64552
SPROHSA221893	SPROHSA221893	SPROHSA221893		31	false	false		SPROHSA221893		35.48	0.9955	0.9982	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA232045, SPROHSA97131
SPROHSA1177	SPROHSA1177	SPROHSA1177		85	false	false		SPROHSA1177		12.94	0.9953	0.9981	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA20251, SPROHSA319901, SPROHSA43924, SPROHSA6265
SPROHSA199782	SPROHSA199782	SPROHSA199782		92	false	false		SPROHSA199782		14.13	0.9951	0.9981	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA304755, SPROHSA317383, SPROHSA385074, SPROHSA386290, SPROHSA47249, SPROHSA94625
SPROHSA145732	SPROHSA145732	SPROHSA145732		100	false	false		SPROHSA145732		10.00	0.9950	0.9980	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA252303, SPROHSA382320, SPROHSA382321, SPROHSA386510
SPROHSA216908	SPROHSA216908	SPROHSA216908		95	false	false		SPROHSA216908		12.63	0.9950	0.9980	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA216909
SPROHSA169996	SPROHSA169996	SPROHSA169996		83	false	false		SPROHSA169996		26.51	0.9947	0.9971	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			
SPROHSA138593	SPROHSA138593	SPROHSA138593		80	false	false		SPROHSA138593		16.25	0.9945	0.9978	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA324038, SPROHSA388082
SPROHSA144378	SPROHSA144378	SPROHSA144378		62	false	false		SPROHSA144378		16.13	0.9945	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA267519	SPROHSA267519	SPROHSA267519		66	false	false		SPROHSA267519		16.67	0.9945	0.9978	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA322259, SPROHSA362775, SPROHSA369722, SPROHSA93881, SPROHSA99213
SPROHSA284420	SPROHSA284420	SPROHSA284420		20	false	false		SPROHSA284420		55.00	0.9945	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA11626	SPROHSA11626	SPROHSA11626		36	false	false		SPROHSA11626		30.56	0.9943	0.9978	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA11627, SPROHSA11628, SPROHSA11629, SPROHSA168635, SPROHSA183825, SPROHSA183826, SPROHSA189176, SPROHSA189177, SPROHSA300948, SPROHSA300949, SPROHSA300950, SPROHSA368141, SPROHSA368142, SPROHSA368143, SPROHSA41253, SPROHSA41254, SPROHSA4756, SPROHSA4757
SPROHSA368385	SPROHSA368385	SPROHSA368385		31	false	false		SPROHSA368385		29.03	0.9943	0.9978	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA5788
SPROHSA104295	SPROHSA104295	SPROHSA104295		31	false	false		SPROHSA104295		38.71	0.9942	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA24572, SPROHSA362403, SPROHSA54117, SPROHSA62792
SPROHSA211630	SPROHSA211630	SPROHSA211630		68	false	false		SPROHSA211630		32.35	0.9942	0.9596	0.00471698113208	2	0	1	2	0	1	     0	     0	     0			SPROHSA211631
SPROHSA160226	SPROHSA160226	SPROHSA160226		58	false	false		SPROHSA160226		20.69	0.9941	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA160227, SPROHSA160228, SPROHSA244278, SPROHSA244279, SPROHSA244280, SPROHSA257745, SPROHSA301361, SPROHSA33087, SPROHSA341673, SPROHSA345740, SPROHSA345741, SPROHSA345742, SPROHSA345743
SPROHSA171960	SPROHSA171960	SPROHSA171960		94	false	false		SPROHSA171960		14.89	0.9941	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA171961
SPROHSA194972	SPROHSA194972	SPROHSA194972		53	false	false		SPROHSA194972		18.87	0.9941	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA232197, SPROHSA236799, SPROHSA240265, SPROHSA243127, SPROHSA33400
SPROHSA114313	SPROHSA114313	SPROHSA114313		63	false	false		SPROHSA114313		19.05	0.9940	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA119359, SPROHSA123864, SPROHSA123865, SPROHSA131276, SPROHSA17819, SPROHSA211102, SPROHSA25974, SPROHSA264212, SPROHSA299151, SPROHSA299152, SPROHSA376674, SPROHSA98493
SPROHSA261177	SPROHSA261177	SPROHSA261177		45	false	false		SPROHSA261177		20.00	0.9940	0.9976	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA309201, SPROHSA335
SPROHSA194075	SPROHSA194075	SPROHSA194075		51	false	false		SPROHSA194075		21.57	0.9934	0.9974	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA243239, SPROHSA340571, SPROHSA342155
SPROHSA171863	SPROHSA171863	SPROHSA171863		18	false	false		SPROHSA171863		55.56	0.9933	0.9973	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA306979, SPROHSA353993, SPROHSA44654
SPROHSA381385	SPROHSA381385	SPROHSA381385		21	false	false		SPROHSA381385		47.62	0.9933	0.9974	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA89526
SPROHSA170801	SPROHSA170801	SPROHSA170801		36	false	false		SPROHSA170801		33.33	0.9932	0.9973	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA171760
SPROHSA116384	SPROHSA116384	SPROHSA116384		85	false	false		SPROHSA116384		12.94	0.9931	0.9973	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA392007
SPROHSA175084	SPROHSA175084	SPROHSA175084		61	false	false		SPROHSA175084		22.95	0.9931	0.9973	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA196555, SPROHSA291469, SPROHSA312699, SPROHSA373694, SPROHSA383325
SPROHSA192537	SPROHSA192537	SPROHSA192537		30	false	false		SPROHSA192537		33.33	0.9931	0.9973	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA47192	SPROHSA47192	SPROHSA47192		86	false	false		SPROHSA47192		13.95	0.9931	0.9973	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA91822
SPROHSA149609	SPROHSA149609	SPROHSA149609		54	false	false		SPROHSA149609		22.22	0.9929	0.9972	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA22, SPROHSA25220, SPROHSA67924
SPROHSA177427	SPROHSA177427	SPROHSA177427		98	false	false		SPROHSA177427		11.22	0.9929	0.9972	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA177428, SPROHSA177429
SPROHSA392233	SPROHSA392233	SPROHSA392233		80	false	false		SPROHSA392233		11.25	0.9929	0.9972	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA192689	SPROHSA192689	SPROHSA192689		87	false	false		SPROHSA192689		13.79	0.9927	0.9971	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA366817, SPROHSA392310
SPROHSA31932	SPROHSA31932	SPROHSA31932		89	false	false		SPROHSA31932		11.24	0.9926	0.9971	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
SPROHSA139691	SPROHSA139691	SPROHSA139691		64	false	false		SPROHSA139691		15.62	0.9925	0.9971	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA139692, SPROHSA147270, SPROHSA147271, SPROHSA147272, SPROHSA147273, SPROHSA150509, SPROHSA159662, SPROHSA184410, SPROHSA190303, SPROHSA190304, SPROHSA216316, SPROHSA216317, SPROHSA222123, SPROHSA222124, SPROHSA222125, SPROHSA222126, SPROHSA234948, SPROHSA316013, SPROHSA319804, SPROHSA319805, SPROHSA319806, SPROHSA319807, SPROHSA319809, SPROHSA319810, SPROHSA323481, SPROHSA342642, SPROHSA342643, SPROHSA342644, SPROHSA342645, SPROHSA352651, SPROHSA352972, SPROHSA48028, SPROHSA48029, SPROHSA48030, SPROHSA61053, SPROHSA66044, SPROHSA6630, SPROHSA86009, SPROHSA96654
SPROHSA115104	SPROHSA115104	SPROHSA115104		78	false	false		SPROHSA115104		14.10	0.9924	0.9970	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA115105, SPROHSA119642, SPROHSA119643, SPROHSA193823, SPROHSA193824, SPROHSA193825, SPROHSA193826, SPROHSA207691, SPROHSA207692, SPROHSA381977, SPROHSA381978, SPROHSA381979, SPROHSA381980, SPROHSA381981
SPROHSA273588	SPROHSA273588	SPROHSA273588		96	false	false		SPROHSA273588		9.38	0.9924	0.9790	0.00144822592324	1	0	0	1	0	0	     0	     0	     0			SPROHSA273589, SPROHSA331070, SPROHSA331071, SPROHSA356300, SPROHSA377735, SPROHSA377736
SPROHSA124883	SPROHSA124883	SPROHSA124883		96	false	false		SPROHSA124883		11.46	0.9923	0.9970	0.00000000000000	1	0	1	3	0	3	     0	     0	     0			SPROHSA195490, SPROHSA21199, SPROHSA215192
SPROHSA171967	SPROHSA171967	SPROHSA171967		98	false	false		SPROHSA171967		9.18	0.9923	0.9970	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA17427	SPROHSA17427	SPROHSA17427		100	false	false		SPROHSA17427		10.00	0.9923	0.9970	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA292856
SPROHSA119671	SPROHSA119671	SPROHSA119671		90	false	false		SPROHSA119671		12.22	0.9922	0.9969	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA119672, SPROHSA119675, SPROHSA123800, SPROHSA289104, SPROHSA289106, SPROHSA334143, SPROHSA334145, SPROHSA334146, SPROHSA334147, SPROHSA78794
SPROHSA138138	SPROHSA138138	SPROHSA138138		92	false	false		SPROHSA138138		20.65	0.9922	0.9872	0.00083194675541	2	0	1	2	0	1	     0	     0	     0			SPROHSA143346, SPROHSA368225
SPROHSA340684	SPROHSA340684	SPROHSA340684		96	false	false		SPROHSA340684		9.38	0.9921	0.9395	0.01119068934646	1	1	1	1	1	1	     0	     0	     0			
SPROHSA374474	SPROHSA374474	SPROHSA374474		95	false	false		SPROHSA374474		10.53	0.9920	0.9968	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA111521	SPROHSA111521	SPROHSA111521		93	false	false		SPROHSA111521		11.83	0.9916	0.9967	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA165472, SPROHSA188873, SPROHSA232436, SPROHSA237028, SPROHSA388794
SPROHSA150966	SPROHSA150966	SPROHSA150966		26	false	false		SPROHSA150966		42.31	0.9916	0.9967	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA278091, SPROHSA332042
SPROHSA153514	SPROHSA153514	SPROHSA153514		94	false	false		SPROHSA153514		10.64	0.9915	0.9967	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA231518, SPROHSA236090, SPROHSA263008, SPROHSA276543, SPROHSA316163
SPROHSA172055	SPROHSA172055	SPROHSA172055		56	false	false		SPROHSA172055		16.07	0.9914	0.9966	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA189707, SPROHSA43685
SPROHSA346006	SPROHSA346006	SPROHSA346006		94	false	false		SPROHSA346006		12.77	0.9914	0.9966	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA74214	SPROHSA74214	SPROHSA74214		83	false	false		SPROHSA74214		13.25	0.9914	0.9966	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA84477	SPROHSA84477	SPROHSA84477		91	false	false		SPROHSA84477		13.19	0.9914	0.9343	0.01173402868318	1	1	1	1	1	1	     0	     0	     0			
SPROHSA104235	SPROHSA104235	SPROHSA104235		86	false	false		SPROHSA104235		11.63	0.9911	0.9793	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			
SPROHSA144410	SPROHSA144410	SPROHSA144410		85	false	false		SPROHSA144410		24.71	0.9910	0.9737	0.00288184438040	2	0	1	3	0	1	     0	     0	     0			SPROHSA144531, SPROHSA151352
SPROHSA238690	SPROHSA238690	SPROHSA238690		87	false	false		SPROHSA238690		9.20	0.9910	0.9964	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA11576	SPROHSA11576	SPROHSA11576		28	false	false		SPROHSA11576		35.71	0.9909	0.9964	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA127930, SPROHSA137529, SPROHSA222283, SPROHSA226907, SPROHSA246509, SPROHSA37867, SPROHSA379104, SPROHSA384591, SPROHSA387718
SPROHSA146406	SPROHSA146406	SPROHSA146406		56	false	false		SPROHSA146406		21.43	0.9909	0.9964	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA167252, SPROHSA19981, SPROHSA204870, SPROHSA242793, SPROHSA246325, SPROHSA246326, SPROHSA322317, SPROHSA34211, SPROHSA346107, SPROHSA39096, SPROHSA88507
SPROHSA218183	SPROHSA218183	SPROHSA218183		58	false	false		SPROHSA218183		15.52	0.9908	0.9964	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	7C(119.0041)		SPROHSA312510, SPROHSA331690, SPROHSA341035, SPROHSA341036
SPROHSA13508	SPROHSA13508	SPROHSA13508		98	false	false		SPROHSA13508		10.20	0.9907	0.9963	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA147685, SPROHSA15704, SPROHSA182286, SPROHSA209228, SPROHSA214573, SPROHSA28564, SPROHSA329696, SPROHSA382680, SPROHSA40737, SPROHSA5099
SPROHSA180594	SPROHSA180594	SPROHSA180594		26	false	false		SPROHSA180594		38.46	0.9907	0.9963	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA233482, SPROHSA237102, SPROHSA25300, SPROHSA253206, SPROHSA309735, SPROHSA38970, SPROHSA39186, SPROHSA76250
SPROHSA107880	SPROHSA107880	SPROHSA107880		27	false	false		SPROHSA107880		37.04	0.9904	0.9962	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA107881, SPROHSA107882, SPROHSA107883, SPROHSA107884, SPROHSA107885, SPROHSA107886, SPROHSA107887, SPROHSA107888, SPROHSA139078, SPROHSA139079, SPROHSA139217, SPROHSA139218, SPROHSA183264, SPROHSA183265, SPROHSA183266, SPROHSA183267, SPROHSA183268, SPROHSA183269, SPROHSA188767, SPROHSA191717, SPROHSA191718, SPROHSA291304, SPROHSA296034, SPROHSA296035, SPROHSA298215, SPROHSA348539, SPROHSA75572
SPROHSA130169	SPROHSA130169	SPROHSA130169		54	false	false		SPROHSA130169		20.37	0.9902	0.9961	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA139117, SPROHSA19462, SPROHSA203067, SPROHSA222433, SPROHSA257600, SPROHSA285446, SPROHSA9327
SPROHSA35340	SPROHSA35340	SPROHSA35340		97	false	false		SPROHSA35340		10.31	0.9897	0.9959	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA77247
SPROHSA324178	SPROHSA324178	SPROHSA324178		53	false	false		SPROHSA324178		20.75	0.9894	0.9958	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA343148, SPROHSA50619, SPROHSA53158, SPROHSA61797, SPROHSA7837
SPROHSA207458	SPROHSA207458	SPROHSA207458		83	false	false		SPROHSA207458		13.25	0.9893	0.9958	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA134943	SPROHSA134943	SPROHSA134943		36	false	false		SPROHSA134943		27.78	0.9892	0.9958	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA204474, SPROHSA233256, SPROHSA244601, SPROHSA284813, SPROHSA335620
SPROHSA36271	SPROHSA36271	SPROHSA36271		38	false	false		SPROHSA36271		28.95	0.9889	0.9956	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA374439, SPROHSA3854
SPROHSA264217	SPROHSA264217	SPROHSA264217		91	false	false		SPROHSA264217		14.29	0.9888	0.9956	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA308569
SPROHSA319871	SPROHSA319871	SPROHSA319871		24	false	false		SPROHSA319871		41.67	0.9888	0.9956	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA94714
SPROHSA131275	SPROHSA131275	SPROHSA131275		24	false	false		SPROHSA131275		45.83	0.9887	0.9955	0.00000000000000	1	0	1	3	0	3	     0	     0	     0			SPROHSA213252
SPROHSA194230	SPROHSA194230	SPROHSA194230		32	false	false		SPROHSA194230		31.25	0.9887	0.9955	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA358393
SPROHSA1424	SPROHSA1424	SPROHSA1424		96	false	false		SPROHSA1424		14.58	0.9886	0.9955	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA1425, SPROHSA1426, SPROHSA202582, SPROHSA202583, SPROHSA22499, SPROHSA386135, SPROHSA386136, SPROHSA386137, SPROHSA41923, SPROHSA41924, SPROHSA42421, SPROHSA42422, SPROHSA64715, SPROHSA64716
SPROHSA141115	SPROHSA141115	SPROHSA141115		42	false	false		SPROHSA141115		28.57	0.9885	0.9955	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA145074, SPROHSA280925, SPROHSA357470
SPROHSA136048	SPROHSA136048	SPROHSA136048		43	false	false		SPROHSA136048		30.23	0.9884	0.9954	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	5M(15.9949)		SPROHSA194099, SPROHSA27620, SPROHSA292160, SPROHSA297690, SPROHSA308105, SPROHSA319493, SPROHSA34667, SPROHSA361465, SPROHSA36426, SPROHSA4578
SPROHSA148204	SPROHSA148204	SPROHSA148204		79	false	false		SPROHSA148204		12.66	0.9883	0.9954	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA349544, SPROHSA360470
SPROHSA163889	SPROHSA163889	SPROHSA163889		47	false	false		SPROHSA163889		25.53	0.9882	0.9954	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA183649, SPROHSA3044, SPROHSA564
SPROHSA105406	SPROHSA105406	SPROHSA105406		92	false	false		SPROHSA105406		10.87	0.9881	0.9953	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA329936, SPROHSA362974, SPROHSA58954
SPROHSA108568	SPROHSA108568	SPROHSA108568		88	false	false		SPROHSA108568		12.50	0.9876	0.9951	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA205193, SPROHSA318465
SPROHSA224658	SPROHSA224658	SPROHSA224658		71	false	false		SPROHSA224658		12.68	0.9876	0.9951	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA373071
SPROHSA125774	SPROHSA125774	SPROHSA125774		94	false	false		SPROHSA125774		9.57	0.9873	0.9496	0.00725338491296	1	0	1	1	0	1	     0	     0	     0			SPROHSA298477, SPROHSA298478
SPROHSA208503	SPROHSA208503	SPROHSA208503		40	false	false		SPROHSA208503		32.50	0.9873	0.9950	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA323333
SPROHSA286550	SPROHSA286550	SPROHSA286550		100	false	false		SPROHSA286550		10.00	0.9873	0.9950	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA208058	SPROHSA208058	SPROHSA208058		68	false	false		SPROHSA208058		26.47	0.9871	0.9753	0.00288184438040	2	0	1	2	0	1	     0	     0	     0	8M(15.9949)		SPROHSA59475
SPROHSA132154	SPROHSA132154	SPROHSA132154		90	false	false		SPROHSA132154		11.11	0.9866	0.9947	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA341443
SPROHSA25548	SPROHSA25548	SPROHSA25548		64	false	false		SPROHSA25548		14.06	0.9865	0.9947	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA338482	SPROHSA338482	SPROHSA338482		100	false	false		SPROHSA338482		9.00	0.9865	0.9947	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA198926	SPROHSA198926	SPROHSA198926		87	false	false		SPROHSA198926		12.64	0.9863	0.9946	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA235286, SPROHSA242320, SPROHSA6073
SPROHSA123264	SPROHSA123264	SPROHSA123264		73	false	false		SPROHSA123264		28.77	0.9861	0.9890	0.00083194675541	2	0	1	2	0	1	     0	     0	     0			SPROHSA238562, SPROHSA255447, SPROHSA262406, SPROHSA269284, SPROHSA386504, SPROHSA78081
