PROTID	GENEID	GRLCL_1D_ETHCD_INT	GRLCL_1D_HCD_INT	GRLCL_2D_ETHCD_INT	
na	na	GRLCL_1D	GRLCL_1D	GRLCL_2D	
A0A3B3IS91	POLGARF	0.000000	0.000000	0.000000	
Q96AQ6	PBXIP1	0.000000	0.000000	0.000000	
Q9UK59	DBR1	0.000000	0.000000	0.000000	
P48553	TRAPPC10	0.000000	0.000000	0.000000	
Q9UJJ7	RPUSD1	0.000000	0.000000	0.000000	
A6NKF1	SAC3D1	0.000000	0.000000	0.000000	
Q4KMP7	TBC1D10B	0.000000	0.000000	0.000000	
A8MWD9	SNRPGP15	0.000000	0.000000	0.000000	
Q13206	DDX10	0.000000	0.000000	0.000000	
P11216	PYGB	0.000000	0.000000	0.000000	
Q13242	SRSF9	0.000000	0.000000	0.000000	
Q9NRP7	STK36	0.000000	0.000000	0.000000	
P11177	PDHB	0.000000	0.000000	0.000000	
Q9H061	TMEM126A	0.000000	0.000000	0.000000	
P28290	ITPRID2	0.000000	0.000000	0.000000	
Q6P0Q8	MAST2	0.000000	0.000000	0.000000	
Q9BUL5	PHF23	0.000000	0.000000	0.000000	
P25686	DNAJB2	0.000000	0.000000	0.000000	
Q9BWL3	LTAP1	0.000000	0.000000	0.000000	
Q9GZY8	MFF	0.000000	0.000000	0.000000	
Q99952	PTPN18	0.000000	0.000000	0.000000	
C9J7I0	UMAD1	0.000000	0.000000	0.000000	
P43304	GPD2	0.000000	0.000000	0.000000	
Q6PJ21	SPSB3	0.000000	0.000000	0.000000	
Q8IZA0	KIAA0319L	0.000000	0.000000	0.000000	
Q8NHX9	TPCN2	0.000000	0.000000	0.000000	
Q9UHW9	SLC12A6	0.000000	0.000000	0.000000	
Q86VX2	COMMD7	0.000000	0.000000	0.000000	
Q8N442	GUF1	0.000000	0.000000	0.000000	
Q330K2	NDUFAF6	0.000000	0.000000	0.000000	
Q99733	NAP1L4	0.000000	0.000000	0.000000	
P15291	B4GALT1	0.000000	0.000000	0.000000	
P40937	RFC5	0.000000	0.000000	0.000000	
P57740	NUP107	0.000000	0.000000	0.000000	
P62699	YPEL5	0.000000	0.000000	0.000000	
Q9NQR1	KMT5A	0.000000	0.000000	0.000000	
Q14865	ARID5B	0.000000	0.000000	0.000000	
Q16612	NREP	0.000000	0.000000	0.000000	
Q9H8Y5	ANKZF1	0.000000	0.000000	0.000000	
Q13610	PWP1	0.000000	0.000000	0.000000	
O75251	NDUFS7	0.000000	0.000000	0.000000	
Q9H6R7	WDCP	0.000000	0.000000	0.000000	
Q8IW35	CEP97	0.000000	0.000000	0.000000	
Q53FV1	ORMDL2	0.000000	0.000000	0.000000	
Q12872	SFSWAP	0.000000	0.000000	0.000000	
Q96A54	ADIPOR1	0.000000	0.000000	0.000000	
P04085	PDGFA	0.000000	0.000000	0.000000	
Q9H0C5	BTBD1	0.000000	0.000000	0.000000	
Q9H6Y7	RNF167	0.000000	0.000000	0.000000	
Q6P2C8	MED27	0.000000	0.000000	0.000000	
Q8TDN4	CABLES1	0.000000	0.000000	0.000000	
P16520	GNB3	0.000000	0.000000	0.000000	
Q9P2R7	SUCLA2	0.000000	0.000000	0.000000	
A2VDJ0	TMEM131L	0.000000	0.000000	0.000000	
Q08380	LGALS3BP	0.000000	0.000000	0.000000	
Q9H892	TTC12	0.000000	0.000000	0.000000	
Q5SR56	SLC71A2	0.000000	0.000000	0.000000	
Q9UKB1	FBXW11	0.000000	0.000000	0.000000	
O75396	SEC22B	0.000000	0.000000	0.000000	
Q16254	E2F4	0.000000	0.000000	0.000000	
Q68CQ7	GLT8D1	0.000000	0.000000	0.000000	
P50502	ST13	0.000000	0.000000	0.000000	
Q96NB2	SFXN2	0.000000	0.000000	0.000000	
Q9NRW4	DUSP22	0.000000	0.000000	0.000000	
Q9BVK8	TMEM147	0.000000	0.000000	0.000000	
Q12904	AIMP1	0.000000	0.000000	0.000000	
Q96ER9	CCDC51	0.000000	0.000000	0.000000	
Q13946	PDE7A	0.000000	0.000000	0.000000	
Q9H2D1	SLC25A32	0.000000	0.000000	0.000000	
P35236	PTPN7	0.000000	0.000000	0.000000	
Q8N392	ARHGAP18	0.000000	0.000000	0.000000	
Q96PE3	INPP4A	0.000000	0.000000	0.000000	
Q9BV23	ABHD6	0.000000	0.000000	0.000000	
Q9H9A5	CNOT10	0.000000	0.000000	0.000000	
Q8WXF8	DEDD2	0.000000	0.000000	0.000000	
Q5T9A4	ATAD3B	0.000000	0.000000	0.000000	
Q8N2H9	PELI3	0.000000	0.000000	0.000000	
Q9UJX5	ANAPC4	0.000000	0.000000	0.000000	
P20248	CCNA2	0.000000	0.000000	0.000000	
Q6P435		0.000000	0.000000	0.000000	
P61009	SPCS3	0.000000	0.000000	0.000000	
Q16836	HADH	0.000000	0.000000	0.000000	
Q9UBU9	NXF1	0.000000	0.000000	0.000000	
Q9H469	FBXL15	0.000000	0.000000	0.000000	
Q9BRT6	LLPH	0.000000	0.000000	0.000000	
Q9BXC9	BBS2	0.000000	0.000000	0.000000	
Q9NUM3	SLC39A9	0.000000	0.000000	0.000000	
Q8TBK2	SETD6	0.000000	0.000000	0.000000	
Q01151	CD83	0.000000	0.000000	0.000000	
Q96GC6	ZNF274	0.000000	0.000000	0.000000	
O76081	RGS20	0.000000	0.000000	0.000000	
Q9NYK6	EURL	0.000000	0.000000	0.000000	
Q9Y376	CAB39	0.000000	0.000000	0.000000	
Q9Y508	RNF114	0.000000	0.000000	0.000000	
Q53H96	PYCR3	0.000000	0.000000	0.000000	
B3EWF7	EPM2A	0.000000	0.000000	0.000000	
O43791	SPOP	0.000000	0.000000	0.000000	
Q9NRM2	ZNF277	0.000000	0.000000	0.000000	
Q15542	TAF5	0.000000	0.000000	0.000000	
O14737	PDCD5	0.000000	0.000000	0.000000	
Q8IYL2	TRMT44	0.000000	0.000000	0.000000	
Q8NFH4	NUP37	0.000000	0.000000	0.000000	
Q99728	BARD1	0.000000	0.000000	0.000000	
Q53EZ4	CEP55	0.000000	0.000000	0.000000	
Q9UGP4	LIMD1	0.000000	0.000000	0.000000	
Q99798	ACO2	0.000000	0.000000	0.000000	
Q6P474	PDXDC2P	0.000000	0.000000	0.000000	
Q9UGJ0	PRKAG2	0.000000	0.000000	0.000000	
Q9BZ95	NSD3	0.000000	0.000000	0.000000	
Q5PRF9	SAMD4B	0.000000	0.000000	0.000000	
Q96B01	RAD51AP1	0.000000	0.000000	0.000000	
Q96GW9	MARS2	0.000000	0.000000	0.000000	
Q14055	COL9A2	0.000000	0.000000	0.000000	
Q15554	TERF2	0.000000	0.000000	0.000000	
Q99828	CIB1	0.000000	0.000000	0.000000	
O15226	NKRF	0.000000	0.000000	0.000000	
Q9NSN8	SNTG1	0.000000	0.000000	0.000000	
Q502X0	MORN2	0.000000	0.000000	0.000000	
Q9NQ66	PLCB1	0.000000	0.000000	0.000000	
Q9NPR2	SEMA4B	0.000000	0.000000	0.000000	
Q15035	TRAM2	0.000000	0.000000	0.000000	
Q96MF7	NSMCE2	0.000000	0.000000	0.000000	
O60934	NBN	0.000000	0.000000	0.000000	
Q9C0A6	SETD5	0.000000	0.000000	0.000000	
Q9GZP9	DERL2	0.000000	0.000000	0.000000	
Q9NV12	TMEM140	0.000000	0.000000	0.000000	
O60303	KATNIP	0.000000	0.000000	0.000000	
Q15126	PMVK	0.000000	0.000000	0.000000	
P20273	CD22	0.000000	0.000000	0.000000	
Q3ZCQ3	FAM174B	0.000000	0.000000	0.000000	
Q03933	HSF2	0.000000	0.000000	0.000000	
P43897	TSFM	0.000000	0.000000	0.000000	
Q9HD36	BCL2L10	0.000000	0.000000	0.000000	
Q7L513	FCRLA	0.000000	0.000000	0.000000	
Q8WVM0	TFB1M	0.000000	0.000000	0.000000	
Q6UX98	ZDHHC24	0.000000	0.000000	0.000000	
Q99558	MAP3K14	0.000000	0.000000	0.000000	
Q8N6T7	SIRT6	0.000000	0.000000	0.000000	
Q96EK9	KTI12	0.000000	0.000000	0.000000	
Q8NB66	UNC13C	0.000000	0.000000	0.000000	
Q9HA82	CERS4	0.000000	0.000000	0.000000	
Q70Z35	PREX2	0.000000	0.000000	0.000000	
Q8WUT9	SLC25A43	0.000000	0.000000	0.000000	
Q9BZR9	TRIM8	0.000000	0.000000	0.000000	
O60664	PLIN3	0.000000	0.000000	0.000000	
Q96RG2	PASK	0.000000	0.000000	0.000000	
P78549	NTHL1	0.000000	0.000000	0.000000	
Q7Z2K8	GPRIN1	0.000000	0.000000	0.000000	
P32322	PYCR1	0.000000	0.000000	0.000000	
Q96KQ7	EHMT2	0.000000	0.000000	0.000000	
Q9UM11	FZR1	0.000000	0.000000	0.000000	
P0CG13	CHTF8	0.000000	0.000000	0.000000	
Q96AX9	MIB2	0.000000	0.000000	0.000000	
Q969P5	FBXO32	0.000000	0.000000	0.000000	
O75123	ZNF623	0.000000	0.000000	0.000000	
O75771	RAD51D	0.000000	0.000000	0.000000	
P29372	MPG	0.000000	0.000000	0.000000	
Q9Y4E5	ZNF451	0.000000	0.000000	0.000000	
Q14697	GANAB	0.000000	0.000000	0.000000	
Q9H9E1	ANKRA2	0.000000	0.000000	0.000000	
Q9Y4A0	JRKL	0.000000	0.000000	0.000000	
Q9Y6R4	MAP3K4	0.000000	0.000000	0.000000	
O75061	DNAJC6	0.000000	0.000000	0.000000	
Q96PG8	BBC3	0.000000	0.000000	0.000000	
O95208	EPN2	0.000000	0.000000	0.000000	
Q8IX18	DHX40	0.000000	0.000000	0.000000	
Q9ULE6	PALD1	0.000000	0.000000	0.000000	
P49005	POLD2	0.000000	0.000000	0.000000	
P61163	ACTR1A	0.000000	0.000000	0.000000	
Q9HBF4	ZFYVE1	0.000000	0.000000	0.000000	
Q96FF9	CDCA5	0.000000	0.000000	0.000000	
Q5JUR7	TEX30	0.000000	0.000000	0.000000	
O00555	CACNA1A	0.000000	0.000000	0.000000	
Q8WW59	SPRYD4	0.000000	0.000000	0.000000	
P62330	ARF6	0.000000	0.000000	0.000000	
Q6P1X6	C8orf82	0.000000	0.000000	0.000000	
P63151	PPP2R2A	0.000000	0.000000	0.000000	
Q5THK1	PRR14L	0.000000	0.000000	0.000000	
Q9Y3T9	NOC2L	0.000000	0.000000	0.000000	
Q3MIX3	ADCK5	0.000000	0.000000	0.000000	
Q6ICL7	SLC35E4	0.000000	0.000000	0.000000	
Q9BRQ3	NUDT22	0.000000	0.000000	0.000000	
Q9Y676	MRPS18B	0.000000	0.000000	0.000000	
Q8N5C6	SRBD1	0.000000	0.000000	0.000000	
Q9UJV9	DDX41	0.000000	0.000000	0.000000	
O95236	APOL3	0.000000	0.000000	0.000000	
Q76I76	SSH2	0.000000	0.000000	0.000000	
Q8NCN4	RNF169	0.000000	0.000000	0.000000	
Q6V1X1	DPP8	0.000000	0.000000	0.000000	
Q99575	POP1	0.000000	0.000000	0.000000	
Q9NYL4	FKBP11	0.000000	0.000000	0.000000	
Q06587	RING1	0.000000	0.000000	0.000000	
Q0VGL1	LAMTOR4	0.000000	0.000000	0.000000	
Q8WWY8	LIPH	0.000000	0.000000	0.000000	
Q9BVL4	SELENOO	0.000000	0.000000	0.000000	
Q8WXF1	PSPC1	0.000000	0.000000	0.000000	
Q5T3U5	ABCC10	0.000000	0.000000	0.000000	
O96018	APBA3	0.000000	0.000000	0.000000	
Q8IVQ6	ZDHHC21	0.000000	0.000000	0.000000	
Q12986	NFX1	0.000000	0.000000	0.000000	
Q8ND25	ZNRF1	0.000000	0.000000	0.000000	
Q969X5	ERGIC1	0.000000	0.000000	0.000000	
O75439	PMPCB	0.000000	0.000000	0.000000	
Q96KV7	WDR90	0.000000	0.000000	0.000000	
P42126	ECI1	0.000000	0.000000	0.000000	
Q86WK9	PAQR7	0.000000	0.000000	0.000000	
Q96H20	SNF8	0.000000	0.000000	0.000000	
Q9UPS8	ANKRD26	0.000000	0.000000	0.000000	
Q9H9A6	LRRC40	0.000000	0.000000	0.000000	
Q9UL15	BAG5	0.000000	0.000000	0.000000	
O60784	TOM1	0.000000	0.000000	0.000000	
O95985	TOP3B	0.000000	0.000000	0.000000	
Q9NVR0	KLHL11	0.000000	0.000000	0.000000	
P48595	SERPINB10	0.000000	0.000000	0.000000	
Q04760	GLO1	0.000000	0.000000	0.000000	
Q8N128	FAM177A1	0.000000	0.000000	0.000000	
Q9BWD1	ACAT2	0.000000	0.000000	0.000000	
Q56VL3	OCIAD2	0.000000	0.000000	0.000000	
Q9NZJ7	MTCH1	0.000000	0.000000	0.000000	
Q15269	PWP2	0.000000	0.000000	0.000000	
Q7Z3C6	ATG9A	0.000000	0.000000	0.000000	
Q8IYJ3	SYTL1	0.000000	0.000000	0.000000	
Q8TDR2	STK35	0.000000	0.000000	0.000000	
Q96FV0	LRRC46	0.000000	0.000000	0.000000	
P23284	PPIB	0.000000	0.000000	0.000000	
Q16795	NDUFA9	0.000000	0.000000	0.000000	
Q9BV86	NTMT1	0.000000	0.000000	0.000000	
Q9NWQ8	PAG1	0.000000	0.000000	0.000000	
Q13601	KRR1	0.000000	0.000000	0.000000	
Q15404	RSU1	0.000000	0.000000	0.000000	
Q9UNX4	WDR3	0.000000	0.000000	0.000000	
O60704	TPST2	0.000000	0.000000	0.000000	
Q14676	MDC1	0.000000	0.000000	0.000000	
Q9Y2D2	SLC35A3	0.000000	0.000000	0.000000	
P09601	HMOX1	0.000000	0.000000	0.000000	
P42771	CDKN2A	0.000000	0.000000	0.000000	
Q8TDM0	BCAS4	0.000000	0.000000	0.000000	
Q7Z695	ADCK2	0.000000	0.000000	0.000000	
Q86XD8	ZFAND4	0.000000	0.000000	0.000000	
P08621	SNRNP70	0.000000	0.000000	0.000000	
Q9UDT6	CLIP2	0.000000	0.000000	0.000000	
Q06330	RBPJ	0.000000	0.000000	0.000000	
O95864	FADS2	0.000000	0.000000	0.000000	
P27987	ITPKB	0.000000	0.000000	0.000000	
Q9Y366	IFT52	0.000000	0.000000	0.000000	
P46782	RPS5	0.000000	0.000000	0.000000	
Q13510	ASAH1	0.000000	0.000000	0.000000	
O75586	MED6	0.000000	0.000000	0.000000	
Q6UWP7	LCLAT1	0.000000	0.000000	0.000000	
O75064	DENND4B	0.000000	0.000000	0.000000	
Q8TCU6	PREX1	0.000000	0.000000	0.000000	
Q13630	GFUS	0.000000	0.000000	0.000000	
Q7Z4W1	DCXR	0.000000	0.000000	0.000000	
Q6P4R8	NFRKB	0.000000	0.000000	0.000000	
Q15526	SURF1	0.000000	0.000000	0.000000	
Q9H089	LSG1	0.000000	0.000000	0.000000	
P13501	CCL5	0.000000	0.000000	0.000000	
Q53F19	NCBP3	0.000000	0.000000	0.000000	
O43402	EMC8	0.000000	0.000000	0.000000	
P32314	FOXN2	0.000000	0.000000	0.000000	
Q7Z6J9	TSEN54	0.000000	0.000000	0.000000	
Q68CJ6	NUGGC	0.000000	0.000000	0.000000	
Q8N8L6	ARL10	0.000000	0.000000	0.000000	
Q6PGN9	PSRC1	0.000000	0.000000	0.000000	
Q13451	FKBP5	0.000000	0.000000	0.000000	
Q8IXZ2	ZC3H3	0.000000	0.000000	0.000000	
P78406	RAE1	0.000000	0.000000	0.000000	
Q7Z2T5	TRMT1L	0.000000	0.000000	0.000000	
Q96GX9	APIP	0.000000	0.000000	0.000000	
Q9NS73	MBIP	0.000000	0.000000	0.000000	
Q6NS38	ALKBH2	0.000000	0.000000	0.000000	
Q96AA3	RFT1	0.000000	0.000000	0.000000	
Q12830	BPTF	0.000000	0.000000	0.000000	
Q7L8J4	SH3BP5L	0.000000	0.000000	0.000000	
P78560	CRADD	0.000000	0.000000	0.000000	
Q96S65	CSRNP1	0.000000	0.000000	0.000000	
Q96S16	JMJD8	0.000000	0.000000	0.000000	
P36776	LONP1	0.000000	0.000000	0.000000	
Q86V48	LUZP1	0.000000	0.000000	0.000000	
P26651	ZFP36	0.000000	0.000000	0.000000	
Q8WXG1	RSAD2	0.000000	0.000000	0.000000	
Q9P2K6	KLHL42	0.000000	0.000000	0.000000	
Q96SI9	STRBP	0.000000	0.000000	0.000000	
Q9NR82	KCNQ5	0.000000	0.000000	0.000000	
P35916	FLT4	0.000000	0.000000	0.000000	
Q9H008	LHPP	0.000000	0.000000	0.000000	
O75695	RP2	0.000000	0.000000	0.000000	
Q92614	MYO18A	0.000000	0.000000	0.000000	
Q8IYL3	C1orf174	0.000000	0.000000	0.000000	
Q14626	IL11RA	0.000000	0.000000	0.000000	
Q5SRI9	MANEA	0.000000	0.000000	0.000000	
Q93073	SECISBP2L	0.000000	0.000000	0.000000	
O00743	PPP6C	0.000000	0.000000	0.000000	
P12980	LYL1	0.000000	0.000000	0.000000	
Q9BSM1	PCGF1	0.000000	0.000000	0.000000	
Q8WXH0	SYNE2	0.000000	0.000000	0.000000	
P35637	FUS	0.000000	0.000000	0.000000	
Q9Y3C8	UFC1	0.000000	0.000000	0.000000	
O95881	TXNDC12	0.000000	0.000000	0.000000	
Q8TCJ0	FBXO25	0.000000	0.000000	0.000000	
Q5VTE6	ANGEL2	0.000000	0.000000	0.000000	
Q8IXK0	PHC2	0.000000	0.000000	0.000000	
Q9H2D6	TRIOBP	0.000000	0.000000	0.000000	
O00217	NDUFS8	0.000000	0.000000	0.000000	
Q499Y3		0.000000	0.000000	0.000000	
Q7Z3B0	SMIM15	0.000000	0.000000	0.000000	
P22681	CBL	0.000000	0.000000	0.000000	
P04062	GBA1	0.000000	0.000000	0.000000	
Q16740	CLPP	0.000000	0.000000	0.000000	
P57054	PIGP	0.000000	0.000000	0.000000	
Q14257	RCN2	0.000000	0.000000	0.000000	
Q8NBA8	DTWD2	0.000000	0.000000	0.000000	
Q9BTX7	TTPAL	0.000000	0.000000	0.000000	
Q6ZS10	CLEC17A	0.000000	0.000000	0.000000	
Q9BUB4	ADAT1	0.000000	0.000000	0.000000	
Q9P2L0	WDR35	0.000000	0.000000	0.000000	
Q9UKR5	ERG28	0.000000	0.000000	0.000000	
Q9HBH9	MKNK2	0.000000	0.000000	0.000000	
Q16539	MAPK14	0.000000	0.000000	0.000000	
Q03519	TAP2	0.000000	0.000000	0.000000	
Q96FJ0	STAMBPL1	0.000000	0.000000	0.000000	
Q9NVM6	DNAJC17	0.000000	0.000000	0.000000	
Q96HH9	GRAMD2B	0.000000	0.000000	0.000000	
Q99757	TXN2	0.000000	0.000000	0.000000	
Q6PGQ7	BORA	0.000000	0.000000	0.000000	
O95433	AHSA1	0.000000	0.000000	0.000000	
Q53GI3	ZNF394	0.000000	0.000000	0.000000	
P49406	MRPL19	0.000000	0.000000	0.000000	
P18031	PTPN1	0.000000	0.000000	0.000000	
Q8IWX5	SGPP2	0.000000	0.000000	0.000000	
Q3V6T2	CCDC88A	0.000000	0.000000	0.000000	
Q96RQ1	ERGIC2	0.000000	0.000000	0.000000	
Q8WTW4	NPRL2	0.000000	0.000000	0.000000	
Q969F9	HPS3	0.000000	0.000000	0.000000	
O43314	PPIP5K2	0.000000	0.000000	0.000000	
Q8IY92	SLX4	0.000000	0.000000	0.000000	
O15530	PDPK1	0.000000	0.000000	0.000000	
Q07812	BAX	0.000000	0.000000	0.000000	
Q9Y5B6	PAXBP1	0.000000	0.000000	0.000000	
Q14050	COL9A3	0.000000	0.000000	0.000000	
P19793	RXRA	0.000000	0.000000	0.000000	
Q86WA6	BPHL	0.000000	0.000000	0.000000	
Q96K49	TMEM87B	0.000000	0.000000	0.000000	
Q9NZ08	ERAP1	0.000000	0.000000	0.000000	
Q9C099	LRRCC1	0.000000	0.000000	0.000000	
P57772	EEFSEC	0.000000	0.000000	0.000000	
Q9H501	ESF1	0.000000	0.000000	0.000000	
P41273	TNFSF9	0.000000	0.000000	0.000000	
Q86Y13	DZIP3	0.000000	0.000000	0.000000	
Q9H490	PIGU	0.000000	0.000000	0.000000	
Q5EE01	CENPW	0.000000	0.000000	0.000000	
Q8N0W5	IQCK	0.000000	0.000000	0.000000	
O14511	NRG2	0.000000	0.000000	0.000000	
Q6ZXV5	TMTC3	0.000000	0.000000	0.000000	
Q8NDB2	BANK1	0.000000	0.000000	0.000000	
Q9UBM7	DHCR7	0.000000	0.000000	0.000000	
Q9Y4L5	RNF115	0.000000	0.000000	0.000000	
Q969M3	YIPF5	0.000000	0.000000	0.000000	
O43913	ORC5	0.000000	0.000000	0.000000	
Q8N9N2	ASCC1	0.000000	0.000000	0.000000	
Q9NQZ5	STARD7	0.000000	0.000000	0.000000	
O75575	CRCP	0.000000	0.000000	0.000000	
Q9H5I5	PIEZO2	0.000000	0.000000	0.000000	
Q96RK0	CIC	0.000000	0.000000	0.000000	
Q8IUX4	APOBEC3F	0.000000	0.000000	0.000000	
O95819	MAP4K4	0.000000	0.000000	0.000000	
